longitude,latitude,city,soil_id,wrb4_code,wrb2_code,wrb2_description,fao90_code,physical_root_depth,physical_available_water_capacity,basic_ph,basic_organic_carbon,basic_total_nitrogen,basic_c/n_ratio,texture_clay,texture_silt,texture_sand,texture_coarse_fragments,physical_bulk_density,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_effective_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content
30.0,40.6,Kocaeli,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.0,40.8,Kocaeli,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.0,41.0,Kocaeli,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.2,36.4,Antalya,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.2,36.6,Antalya,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.2,36.8,Antalya,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.2,37.0,Antalya,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.2,37.2,Antalya,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.2,37.4,Burdur,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.2,37.6,Burdur,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.2,37.8,Isparta,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.2,38.0,Afyonkarahisar,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.2,38.2,Afyonkarahisar,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.2,38.4,Afyonkarahisar,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.2,38.6,Afyonkarahisar,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,38.8,Afyonkarahisar,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,39.0,Kütahya,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,39.2,Kütahya,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,39.4,Kütahya,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,39.6,Kütahya,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,39.8,Eskişehir,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,40.0,Bilecik,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,40.2,Bilecik,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,40.4,Sakarya,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.2,40.6,Sakarya,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.2,40.8,Kocaeli,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.2,41.0,Kocaeli,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.4,36.4,Antalya,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.4,36.6,Burdur,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.4,36.8,Antalya,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.4,37.0,Antalya,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.4,37.2,Antalya,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.4,37.4,Burdur,38444,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.4,37.6,Burdur,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.4,37.8,Burdur,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.4,38.0,Isparta,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.4,38.2,Afyonkarahisar,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.4,38.4,Afyonkarahisar,37539,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.1640000343322754,1.1200000047683716,10.0,29.0,40.0,31.0,5.0,1.4800000190734863,1.830000042915344,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.800000190734863,2.0999999046325684
30.4,38.6,Afyonkarahisar,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,38.8,Afyonkarahisar,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,39.0,Afyonkarahisar,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,39.2,Kütahya,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,39.4,Eskişehir,45857,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,39.6,Eskişehir,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,39.8,Eskişehir,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,40.0,Eskişehir,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,40.2,Bilecik,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,40.4,Sakarya,39499,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.699999809265137,3.1629998683929443,1.5,12.0,20.0,29.0,51.0,22.0,1.3700000047683716,1.7200000286102295,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3000000119209289
30.4,40.6,Sakarya,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.4,40.8,Sakarya,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.4,41.0,Sakarya,45399,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.699999809265137,3.0269999504089355,2.490000009536743,13.0,27.0,37.0,36.0,19.0,1.2300000190734863,1.809999942779541,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3000000119209289
30.6,36.6,Burdur,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.6,37.0,Antalya,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.6,37.2,Antalya,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.6,37.4,Burdur,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.6,37.6,Burdur,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,37.8,Isparta,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,38.0,Isparta,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,38.2,Isparta,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,38.4,Afyonkarahisar,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,38.6,Afyonkarahisar,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.6,38.8,Afyonkarahisar,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.6,39.0,Afyonkarahisar,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.6,39.2,Eskişehir,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.6,39.4,Eskişehir,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.6,39.6,Eskişehir,42144,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,39.8,Eskişehir,42144,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,40.0,Eskişehir,42144,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,40.2,Bilecik,42144,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,40.4,Bolu,42144,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.6,40.6,Sakarya,41401,CMcr,CM,Cambisols - Moderately developed soils,CMx,1,165,6.099999904632568,1.9299999475479128,1.3200000524520874,12.0,36.0,31.0,33.0,5.0,1.350000023841858,1.899999976158142,20.0,34.0,15.0,17.0,82.0,1.0,0.0,1.0,0.0,1.600000023841858
30.6,40.8,Sakarya,41401,CMcr,CM,Cambisols - Moderately developed soils,CMx,1,165,6.099999904632568,1.9299999475479128,1.3200000524520874,12.0,36.0,31.0,33.0,5.0,1.350000023841858,1.899999976158142,20.0,34.0,15.0,17.0,82.0,1.0,0.0,1.0,0.0,1.600000023841858
30.6,41.0,Sakarya,41401,CMcr,CM,Cambisols - Moderately developed soils,CMx,1,165,6.099999904632568,1.9299999475479128,1.3200000524520874,12.0,36.0,31.0,33.0,5.0,1.350000023841858,1.899999976158142,20.0,34.0,15.0,17.0,82.0,1.0,0.0,1.0,0.0,1.600000023841858
30.8,37.0,Antalya,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.8,37.2,Isparta,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.8,37.4,Burdur,38575,FLeu,FL,"Fluvisols - Stratified fluviatile, marine or lacustrine sediments",FLe,1,170,6.800000190734863,1.0499999523162842,1.1299999952316284,10.0,21.0,42.0,37.0,2.0,1.4199999570846558,1.7200000286102295,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6000000238418579
30.8,37.6,Isparta,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.8,37.8,Isparta,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.8,38.0,Isparta,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.8,38.2,Isparta,43189,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
30.8,38.6,Afyonkarahisar,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.8,38.8,Afyonkarahisar,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.8,39.0,Afyonkarahisar,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.8,39.4,Eskişehir,37461,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,27,8.0,1.1610000133514404,1.2400000095367432,10.0,24.0,29.0,47.0,46.0,1.2899999618530271,1.7799999713897705,17.0,49.0,30.0,30.0,93.0,1.0,0.0,1.0,24.700000762939453,0.3000000119209289
30.8,39.6,Eskişehir,42144,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.699999809265137,1.597000002861023,1.870000004768372,10.0,27.0,32.0,41.0,19.0,1.2899999618530271,1.809999942779541,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3000000119209289
